datetime,low,high,open,close,volumefrom,volumeto
2022-04-17,0.912,0.9625,0.9514,0.9148,22276161.26,20969805.72
2022-04-18,0.8744,0.9382,0.9148,0.9367,55989282.95,50779207.14
2022-04-19,0.9272,0.957,0.9367,0.9524,37109727.38,34906095.05
2022-04-20,0.9309,0.9755,0.9524,0.9367,38968050.56,37022202.52
2022-04-21,0.8922,0.9707,0.9367,0.9102,44769318.8,42028572.87
2022-04-22,0.8908,0.9247,0.9102,0.9064,33248153.72,30241030.29
2022-04-23,0.8821,0.9128,0.9064,0.8873,19985930.03,17930722.09
2022-04-24,0.8772,0.899,0.8873,0.886,21830158.02,19403173.95
2022-04-25,0.8267,0.9033,0.886,0.8975,82681918.97,71358639.81
2022-04-26,0.8166,0.9032,0.8975,0.8259,68556165.01,58445162.29
2022-04-27,0.8192,0.856,0.8259,0.8405,50599655.85,42390865.11
2022-04-28,0.8257,0.8529,0.8405,0.8433,45954221.44,38691242.51
2022-04-29,0.7893,0.8494,0.8433,0.8049,59293875.57,48385932.24
2022-04-30,0.7357,0.818,0.8049,0.7558,64122499.28,50229581.85
2022-05-01,0.7452,0.8002,0.7558,0.7896,63248440.01,48928543.99
2022-05-02,0.7636,0.7971,0.7896,0.7806,51871678.9,40485506.51
2022-05-03,0.76,0.7994,0.7806,0.7711,38400702.49,29978899.87
2022-05-04,0.7676,0.899,0.7711,0.8983,77520421.18,64651318.76
2022-05-05,0.7717,0.9052,0.8983,0.7884,115723919.23,96801395.84
2022-05-06,0.7622,0.7993,0.7884,0.7831,67490054.85,52857331.22
2022-05-07,0.7467,0.7859,0.7831,0.7598,40640754.09,31336516.45
2022-05-08,0.7256,0.7659,0.7598,0.7403,60426094.24,44924360.03
2022-05-09,0.6,0.754,0.7403,0.6018,213158698.35,140772981.14
2022-05-10,0.5829,0.7021,0.6018,0.6283,228989301.33,148666566.31
2022-05-11,0.4685,0.6629,0.6283,0.5161,342149433.32,195885185.05
2022-05-12,0.39,0.55,0.5161,0.4724,302075804.69,141334737.21
2022-05-13,0.4678,0.6069,0.4724,0.5281,194435577.81,107768302.71
2022-05-14,0.4879,0.5565,0.5281,0.5371,90722517.89,47205881.47
2022-05-15,0.5137,0.5999,0.5371,0.598,84872052.79,47388870.53
2022-05-16,0.5436,0.6135,0.598,0.5561,95535959.37,54552144.29
2022-05-17,0.55,0.5996,0.5561,0.577,72285362.28,41515616.28
2022-05-18,0.502,0.5859,0.577,0.5053,87053912.62,46656371.13
2022-05-19,0.4909,0.5464,0.5053,0.5326,73133304.66,38095176.69
2022-05-20,0.5008,0.5442,0.5326,0.5155,83788097.52,43581530.31
2022-05-21,0.5081,0.538,0.5155,0.5279,35235038.17,18522025.22
2022-05-22,0.521,0.5478,0.5279,0.5413,35268821.58,18916493.58
2022-05-23,0.5036,0.5589,0.5413,0.5129,66186218.1,35574276.74
2022-05-24,0.4921,0.5246,0.5129,0.5214,75339598.13,38545295.29
2022-05-25,0.5064,0.532,0.5214,0.5139,54004159.55,27852655.28
2022-05-26,0.461,0.5204,0.5139,0.4785,93075215.4,45501987.72
2022-05-27,0.445,0.4834,0.4785,0.4562,133043424.66,61321557.91
2022-05-28,0.4455,0.4688,0.4562,0.4643,52849651.88,24218101.28
2022-05-29,0.4558,0.4824,0.4643,0.4817,49044435.59,23032428.62
2022-05-30,0.4765,0.5779,0.4817,0.5697,124106255.82,66001388.06
2022-05-31,0.5677,0.689,0.5697,0.6263,285149039.62,179171327.7
2022-06-01,0.5358,0.631,0.6263,0.5515,177094035.07,102478315.58
2022-06-02,0.5483,0.598,0.5515,0.587,172284776.87,98734622.81
2022-06-03,0.5378,0.6049,0.587,0.5595,139199255.07,78745841.36
2022-06-04,0.5441,0.5714,0.5595,0.5662,71995586.42,40229386.96
2022-06-05,0.5532,0.5803,0.5662,0.5669,60750148.0,34426705.29
2022-06-06,0.5646,0.6454,0.5669,0.6087,210508996.97,128813081.58
2022-06-07,0.5706,0.645,0.6087,0.6136,186068687.15,112556320.92
2022-06-08,0.6082,0.6691,0.6136,0.6405,205648690.68,132546941.88
2022-06-09,0.625,0.6573,0.6405,0.6321,123261743.44,78820582.34
2022-06-10,0.5702,0.6356,0.6321,0.5737,162800565.78,96678847.99
2022-06-11,0.5424,0.617,0.5737,0.5535,128541717.65,73678892.51
2022-06-12,0.4885,0.5606,0.5535,0.4899,205234196.08,106728558.44
2022-06-13,0.4357,0.4983,0.4899,0.4636,420794861.6,194884874.24
2022-06-14,0.4352,0.5194,0.4636,0.4828,318530648.97,153003059.33
2022-06-15,0.4478,0.5388,0.4828,0.5343,337929525.92,163896268.02
2022-06-16,0.4666,0.5466,0.5343,0.4756,159798714.81,79912716.45
2022-06-17,0.4708,0.5032,0.4756,0.4868,130456042.27,63706744.04
2022-06-18,0.4201,0.4947,0.4868,0.4544,177741445.98,80806603.59
2022-06-19,0.4352,0.4895,0.4544,0.484,160121553.45,73916692.46
2022-06-20,0.4607,0.5088,0.484,0.4913,127220263.89,62005018.03
2022-06-21,0.4741,0.5105,0.4913,0.4808,147562312.35,73097659.15
2022-06-22,0.4556,0.4809,0.4808,0.4589,101324585.99,47429864.78
2022-06-23,0.456,0.483,0.4589,0.4798,95517872.66,45000785.43
2022-06-24,0.4757,0.5093,0.4798,0.4979,107693989.22,53429048.89
2022-06-25,0.4782,0.5073,0.4979,0.4982,80922089.96,39915188.14
2022-06-26,0.4885,0.5255,0.4982,0.4899,100717982.26,51063962.47
2022-06-27,0.4755,0.5086,0.4899,0.4853,80470059.9,39619988.75
2022-06-28,0.4665,0.4971,0.4853,0.469,94116038.96,45416293.44
2022-06-29,0.4583,0.4767,0.469,0.4658,99795222.69,46654135.91
2022-06-30,0.4343,0.4672,0.4658,0.4598,133610790.89,59626804.14
2022-07-01,0.4422,0.474,0.4598,0.4479,104789409.8,47472363.54
2022-07-02,0.44,0.4609,0.4479,0.4552,47026557.9,21175041.68
2022-07-03,0.4431,0.4593,0.4552,0.4555,42621347.98,19241525.76
2022-07-04,0.4443,0.4755,0.4555,0.469,79064917.25,36270033.86
2022-07-05,0.4442,0.4711,0.469,0.4567,93665693.72,42797888.61
2022-07-06,0.4465,0.4648,0.4567,0.4619,76717864.11,35074559.82
2022-07-07,0.4604,0.4824,0.4619,0.4774,82977614.42,39019758.13
2022-07-08,0.46,0.4927,0.4774,0.4657,93807595.57,44486231.8
2022-07-09,0.4648,0.4847,0.4657,0.4777,61144858.61,29230816.73
2022-07-10,0.4549,0.4797,0.4777,0.4622,57612852.78,26861693.28
2022-07-11,0.4312,0.4626,0.4622,0.4344,85014072.24,38036847.61
2022-07-12,0.415,0.442,0.4344,0.4165,86631925.46,37283429.86
2022-07-13,0.4019,0.44,0.4165,0.4382,165071662.83,69444666.68
2022-07-14,0.4166,0.446,0.4382,0.4414,123803487.34,53393491.52
2022-07-15,0.4326,0.454,0.4414,0.4419,118905264.81,52528339.4
2022-07-16,0.4316,0.4591,0.4419,0.4579,74748917.47,33381179.23
2022-07-17,0.4417,0.4658,0.4579,0.4477,85488286.43,38741982.12
2022-07-18,0.4456,0.4994,0.4477,0.49,220484454.05,105801647.03
2022-07-19,0.4735,0.5268,0.49,0.5151,180163669.68,90117727.0
2022-07-20,0.4866,0.5489,0.5151,0.4911,186813828.01,97080897.32
2022-07-21,0.4751,0.5027,0.4911,0.4996,125477492.58,61248695.4
2022-07-22,0.4775,0.5116,0.4996,0.483,77076475.62,38277523.08
2022-07-23,0.4731,0.5189,0.483,0.5171,91278412.37,44897893.1
2022-07-24,0.5093,0.5366,0.5171,0.512,76056745.41,39615663.8
2022-07-25,0.474,0.5158,0.512,0.4749,84196877.19,41379676.61
2022-07-26,0.4508,0.4775,0.4749,0.4683,109436008.03,50590416.02
2022-07-27,0.4588,0.5124,0.4683,0.5113,130021230.78,63073056.29
2022-07-28,0.4885,0.5242,0.5113,0.5129,128415042.09,65334130.21
2022-07-29,0.5065,0.5455,0.5129,0.5222,163782795.55,86147536.68
2022-07-30,0.5089,0.5558,0.5222,0.5267,127198457.29,67654860.02
2022-07-31,0.5133,0.5444,0.5267,0.5165,79299967.29,41998119.38
2022-08-01,0.5008,0.5268,0.5165,0.5128,73657142.02,37766100.26
2022-08-02,0.4889,0.5158,0.5128,0.4966,76402012.12,38133530.14
2022-08-03,0.4892,0.5172,0.4966,0.5009,56686957.86,28707415.16
2022-08-04,0.4937,0.5112,0.5009,0.4997,51318945.29,25726699.17
2022-08-05,0.4992,0.5194,0.4997,0.5176,53437063.16,27278313.15
2022-08-06,0.5102,0.5235,0.5176,0.5114,43729212.28,22614032.11
2022-08-07,0.5057,0.538,0.5114,0.5277,55952851.31,29170546.28
2022-08-08,0.5229,0.5497,0.5277,0.5372,82410874.17,44291036.58
2022-08-09,0.5054,0.5376,0.5372,0.513,73571840.99,38272321.56
2022-08-10,0.5022,0.539,0.513,0.5376,101692507.84,53233298.79
2022-08-11,0.5287,0.5482,0.5376,0.5306,81011249.38,43706949.75
2022-08-12,0.5209,0.5425,0.5306,0.5407,43356106.54,23062783.81
2022-08-13,0.5381,0.5685,0.5407,0.5598,91708215.92,51037360.84
2022-08-14,0.5571,0.595,0.5598,0.5701,109941071.09,63726928.19
2022-08-15,0.5429,0.582,0.5701,0.5501,87069719.5,48835266.72
2022-08-16,0.5474,0.5701,0.5501,0.5571,65405913.49,36596886.75
2022-08-17,0.5282,0.5828,0.5571,0.5386,128887147.9,71156940.33
2022-08-18,0.5079,0.5442,0.5386,0.5121,64709628.98,34292356.82
2022-08-19,0.4462,0.5121,0.5121,0.4497,215709971.51,101834225.21
2022-08-20,0.435,0.4633,0.4497,0.4513,118338951.44,53601864.38
2022-08-21,0.4467,0.4728,0.4513,0.4624,87197616.01,40095199.28
2022-08-22,0.4373,0.463,0.4624,0.4615,102905847.52,46455460.43
2022-08-23,0.4457,0.47,0.4615,0.466,56056792.35,25774906.6
2022-08-24,0.4535,0.469,0.466,0.4577,58051465.19,26725319.79
2022-08-25,0.4573,0.4741,0.4577,0.4642,70309313.63,32699422.08
2022-08-26,0.4256,0.4822,0.4642,0.4317,160810878.57,73543692.73
2022-08-27,0.4261,0.4515,0.4317,0.45,96183404.43,42305006.95
2022-08-28,0.4273,0.4546,0.45,0.4291,68842127.9,30465083.82
2022-08-29,0.4239,0.453,0.4291,0.4505,73511903.74,32213666.86
2022-08-30,0.4384,0.4631,0.4505,0.453,77922609.97,35093618.86
2022-08-31,0.4434,0.4634,0.453,0.4458,65643310.72,29902023.74
2022-09-01,0.4408,0.4622,0.4458,0.4576,57438151.84,25845225.52
2022-09-02,0.4489,0.4667,0.4576,0.4544,56002138.5,25627921.41
2022-09-03,0.4534,0.486,0.4544,0.4804,84137131.93,39879349.19
2022-09-04,0.4757,0.51,0.4804,0.5035,83991901.6,41678371.62
2022-09-05,0.4823,0.5074,0.5035,0.4987,47264234.63,23306686.79
2022-09-06,0.4598,0.512,0.4987,0.4626,106478736.11,51728021.89
2022-09-07,0.4537,0.4821,0.4626,0.4788,71781911.28,33531510.11
2022-09-08,0.4625,0.4834,0.4788,0.479,57567143.01,27260117.33
2022-09-09,0.4783,0.5049,0.479,0.5022,78117603.88,38551127.38
2022-09-10,0.4947,0.5243,0.5022,0.5124,99159197.72,50958391.05
2022-09-11,0.5,0.5203,0.5124,0.5101,72652927.41,37227338.11
2022-09-12,0.496,0.5203,0.5101,0.5014,93214603.37,47427978.32
2022-09-13,0.4615,0.5094,0.5014,0.4637,97196721.91,46790247.93
2022-09-14,0.462,0.4872,0.4637,0.481,57610407.4,27433025.78
2022-09-15,0.4618,0.4821,0.481,0.466,58572076.47,27597579.69
2022-09-16,0.4541,0.4748,0.466,0.4748,39256149.01,18181531.38
2022-09-17,0.4724,0.4884,0.4748,0.486,32488802.42,15596176.41
2022-09-18,0.4413,0.4901,0.486,0.4478,62646068.73,29147979.1
2022-09-19,0.4329,0.4571,0.4478,0.4526,69318656.73,30732602.45
2022-09-20,0.4374,0.4545,0.4526,0.4423,54954796.94,24389369.94
2022-09-21,0.4254,0.4643,0.4423,0.4389,134775633.52,60395589.78
2022-09-22,0.4345,0.4665,0.4389,0.4583,77236268.36,34890014.54
2022-09-23,0.4459,0.4823,0.4583,0.4617,92108305.5,42308184.07
2022-09-24,0.4503,0.4688,0.4617,0.4511,45698021.67,21047945.15
2022-09-25,0.4385,0.4628,0.4511,0.4463,45009801.99,20334521.61
2022-09-26,0.4366,0.4508,0.4463,0.4471,60414595.03,26848451.59
2022-09-27,0.4373,0.4631,0.4471,0.4412,66072060.64,29810355.78
2022-09-28,0.425,0.4432,0.4412,0.4362,61002336.05,26469006.84
2022-09-29,0.4277,0.4392,0.4362,0.4381,46850869.94,20327957.28
2022-09-30,0.4293,0.4414,0.4381,0.4348,53585544.78,23299940.91
2022-10-01,0.4277,0.4365,0.4348,0.4302,26299691.44,11358951.24
2022-10-02,0.4178,0.4328,0.4302,0.4196,35649535.44,15157156.92
2022-10-03,0.4158,0.4292,0.4196,0.4276,49130901.97,20847006.61
2022-10-04,0.4254,0.4379,0.4276,0.4357,51914587.81,22430807.89
2022-10-05,0.4235,0.4367,0.4357,0.431,53010780.67,22803788.27
2022-10-06,0.4256,0.4371,0.431,0.4287,53057427.34,22887440.84
2022-10-07,0.4216,0.4305,0.4287,0.424,44259600.35,18828068.28
2022-10-08,0.4193,0.427,0.424,0.4221,27835437.15,11810123.25
2022-10-09,0.4191,0.4242,0.4221,0.423,25062255.19,10582884.62
2022-10-10,0.3989,0.4268,0.423,0.4012,65059117.28,26907285.86
2022-10-11,0.3838,0.4014,0.4012,0.3906,101619060.97,40125544.58
2022-10-12,0.376,0.3955,0.3906,0.3813,57657800.34,22395671.07
2022-10-13,0.35,0.3824,0.3813,0.3769,182972223.03,67382985.08
2022-10-14,0.3607,0.3891,0.3769,0.3667,79554702.3,29977072.64
2022-10-15,0.3613,0.3701,0.3667,0.3641,55017512.0,20142483.28
2022-10-16,0.3638,0.3749,0.3641,0.3704,37397604.46,13744360.82
2022-10-17,0.3661,0.376,0.3704,0.3726,35620596.59,13209905.16
2022-10-18,0.3572,0.3744,0.3726,0.3625,49878014.53,18249385.58
2022-10-19,0.3472,0.3625,0.3625,0.3498,53654153.84,19098073.95
2022-10-20,0.3363,0.3558,0.3498,0.3401,61035120.78,21194201.14
2022-10-21,0.33,0.3499,0.3401,0.3492,73357730.14,24909437.89
2022-10-22,0.343,0.3546,0.3492,0.3514,37365069.24,13056663.85
2022-10-23,0.346,0.3639,0.3514,0.3621,48176049.65,17046736.5
2022-10-24,0.3533,0.3652,0.3621,0.3574,45818792.99,16472486.26
2022-10-25,0.3569,0.43,0.3574,0.4001,176294074.18,69570115.45
2022-10-26,0.3946,0.4122,0.4001,0.403,85988411.05,34668962.24
2022-10-27,0.3863,0.419,0.403,0.3883,100247269.92,40364389.21
2022-10-28,0.378,0.4115,0.3883,0.4046,87745797.09,34494758.41
2022-10-29,0.4011,0.44,0.4046,0.4203,102990262.26,42934403.87
2022-10-30,0.3983,0.4217,0.4203,0.4058,79970922.93,32846280.06
2022-10-31,0.3976,0.4164,0.4058,0.4056,92053517.82,37304882.6
2022-11-01,0.3985,0.415,0.4056,0.4012,68110684.21,27670843.57
2022-11-02,0.38,0.4119,0.4012,0.3857,122430580.02,48339475.46
2022-11-03,0.3842,0.3991,0.3857,0.3895,67220180.09,26443759.12
2022-11-04,0.3881,0.4264,0.3895,0.4217,132948636.21,54570947.51
2022-11-05,0.4201,0.4377,0.4217,0.4265,91301311.86,39077344.41
2022-11-06,0.4016,0.4311,0.4265,0.4022,71306547.87,29959834.62
2022-11-07,0.3976,0.4162,0.4022,0.4042,83746287.47,34082432.5
2022-11-08,0.3469,0.4154,0.4042,0.3723,223835906.47,85585634.1
2022-11-09,0.31,0.3763,0.3723,0.3178,244789714.44,85323383.98
2022-11-10,0.3114,0.3774,0.3178,0.3677,171067246.26,60091758.37
2022-11-11,0.3412,0.3731,0.3677,0.3543,86136858.19,30623110.77
2022-11-12,0.3354,0.3558,0.3543,0.3392,64755509.05,22216430.64
2022-11-13,0.3249,0.3449,0.3392,0.3292,77009190.83,25709290.72
2022-11-14,0.3138,0.3413,0.3292,0.3318,97378390.54,31786519.61
2022-11-15,0.3287,0.3443,0.3318,0.3369,64058192.43,21583185.77
2022-11-16,0.3235,0.344,0.3369,0.3316,56066300.83,18667895.03
2022-11-17,0.3183,0.3342,0.3316,0.3248,48285607.37,15727655.55
2022-11-18,0.3203,0.3323,0.3248,0.3257,39411239.95,12891179.86
2022-11-19,0.3211,0.332,0.3257,0.3277,27998888.12,9120614.48
2022-11-20,0.3094,0.331,0.3277,0.3117,44043918.73,14039382.41
2022-11-21,0.2953,0.3131,0.3117,0.3043,88892166.9,27043365.2
2022-11-22,0.2978,0.3165,0.3043,0.3122,71047280.64,21835846.56
2022-11-23,0.3088,0.32,0.3122,0.3181,51919656.6,16346533.83
2022-11-24,0.3112,0.3209,0.3181,0.3159,33854065.7,10699092.88
2022-11-25,0.3073,0.317,0.3159,0.3145,29235243.48,9148469.31
2022-11-26,0.3108,0.3226,0.3145,0.3136,29717971.69,9431253.6
2022-11-27,0.3113,0.3194,0.3136,0.3125,23633843.54,7465237.56
2022-11-28,0.3,0.3138,0.3125,0.3064,47784035.68,14601012.64
2022-11-29,0.3041,0.3126,0.3064,0.309,38450136.12,11873115.46
2022-11-30,0.3083,0.3209,0.309,0.3189,80156344.56,25231341.3
2022-12-01,0.3125,0.32,0.3189,0.3145,40710908.58,12861712.2
2022-12-02,0.3106,0.32,0.3145,0.3191,36471907.05,11513393.31
2022-12-03,0.3163,0.3263,0.3191,0.3196,33541478.47,10778143.48
2022-12-04,0.3183,0.3242,0.3196,0.3224,29672274.55,9541750.77
2022-12-05,0.3163,0.329,0.3224,0.3195,32172197.99,10384247.07
2022-12-06,0.3137,0.321,0.3195,0.3183,23766244.27,7535951.01
2022-12-07,0.307,0.3198,0.3183,0.3104,45113907.3,14041081.35
2022-12-08,0.3073,0.3158,0.3104,0.3145,35852946.71,11151749.97
2022-12-09,0.3086,0.3166,0.3145,0.3119,34884859.22,10907335.42
2022-12-10,0.3106,0.3149,0.3119,0.3126,17595891.77,5498000.97
2022-12-11,0.3053,0.315,0.3126,0.3075,25938218.05,8071877.74
2022-12-12,0.3007,0.308,0.3075,0.307,41836057.63,12748951.02
2022-12-13,0.2995,0.32,0.307,0.3141,72266791.39,22324465.83
2022-12-14,0.3052,0.3156,0.3141,0.308,68384816.07,21228271.82
2022-12-15,0.2967,0.3086,0.308,0.3003,43907915.78,13259405.16
2022-12-16,0.2588,0.3013,0.3003,0.2637,114873516.96,32424307.94
2022-12-17,0.2589,0.268,0.2637,0.2677,104082618.83,27443585.55
2022-12-18,0.263,0.2719,0.2677,0.2661,54386944.64,14518127.14
2022-12-19,0.2499,0.2695,0.2661,0.253,70960345.5,18379345.6
2022-12-20,0.2513,0.2622,0.253,0.2587,53477721.92,13768283.04
2022-12-21,0.2479,0.2593,0.2587,0.2534,63495351.65,16054675.29
2022-12-22,0.2467,0.2569,0.2534,0.2567,47948281.17,12096014.26
2022-12-23,0.2554,0.264,0.2567,0.2594,54372893.87,14082521.25
2022-12-24,0.2566,0.2604,0.2594,0.2591,26159718.34,6762956.03
2022-12-25,0.2545,0.2599,0.2591,0.2591,33934053.37,8740796.43
2022-12-26,0.2576,0.2656,0.2591,0.2652,45070109.07,11781570.83
2022-12-27,0.256,0.2664,0.2652,0.2603,41499368.9,10842362.77
2022-12-28,0.2466,0.2609,0.2603,0.2483,68340889.43,17237346.29
2022-12-29,0.24,0.2483,0.2483,0.2438,81298871.61,19867600.57
2022-12-30,0.2391,0.2461,0.2438,0.2455,76417019.03,18574435.2
2022-12-31,0.2439,0.2519,0.2455,0.2457,58978495.61,14568104.24
2023-01-01,0.2434,0.25,0.2457,0.2499,41827853.23,10295721.12
2023-01-02,0.2465,0.2564,0.2499,0.2537,50527869.06,12774173.33
2023-01-03,0.2501,0.2553,0.2537,0.2527,41866222.45,10583746.8
2023-01-04,0.2518,0.2705,0.2527,0.2679,82755299.49,21858319.69
2023-01-05,0.2632,0.2712,0.2679,0.2692,38557862.85,10289658.08
2023-01-06,0.2671,0.2798,0.2692,0.2786,80345060.1,21915417.21
2023-01-07,0.2723,0.2805,0.2786,0.2768,37151555.81,10257167.52
2023-01-08,0.2743,0.299,0.2768,0.2974,88623342.1,25395555.86
2023-01-09,0.2956,0.3462,0.2974,0.3167,200729006.27,64386187.64
2023-01-10,0.3067,0.3251,0.3167,0.3224,110490892.33,35071542.63
2023-01-11,0.3076,0.3235,0.3224,0.3231,78260220.84,24684618.05
2023-01-12,0.3156,0.335,0.3231,0.3295,118913409.16,38776668.01
2023-01-13,0.3237,0.3511,0.3295,0.3455,81060206.73,27062711.68
2023-01-14,0.3319,0.37,0.3455,0.3526,143089561.06,50590542.76
2023-01-15,0.3387,0.354,0.3526,0.3508,62006290.48,21523486.94
2023-01-16,0.3378,0.364,0.3508,0.3505,75625282.65,26617424.42
2023-01-17,0.343,0.3576,0.3505,0.3457,50014673.18,17545244.04
2023-01-18,0.3232,0.3555,0.3457,0.3266,92925231.95,31571005.09
2023-01-19,0.3257,0.3434,0.3266,0.3381,41398900.82,13815435.2
2023-01-20,0.3336,0.3657,0.3381,0.3651,76429750.12,26669926.93
2023-01-21,0.3574,0.3809,0.3651,0.3688,101590417.93,37436952.43
2023-01-22,0.363,0.3871,0.3688,0.3765,92499127.81,34946124.69
2023-01-23,0.3686,0.3837,0.3765,0.375,76055031.39,28571366.2
2023-01-24,0.355,0.383,0.375,0.3589,55934770.37,20892363.02
2023-01-25,0.3471,0.3797,0.3589,0.3733,64081426.08,23038342.35
2023-01-26,0.3712,0.3891,0.3733,0.3796,80317514.46,30464656.75
2023-01-27,0.3678,0.3911,0.3796,0.3899,63443244.73,24122881.92
2023-01-28,0.3775,0.3983,0.3899,0.3819,62996292.57,24419245.68
2023-01-29,0.3768,0.3991,0.3819,0.3975,59661306.95,23277616.07
2023-01-30,0.3655,0.3983,0.3975,0.3725,81100225.13,30879180.75
2023-01-31,0.3684,0.4,0.3725,0.3902,71463320.47,27441409.71
2023-02-01,0.3714,0.4018,0.3902,0.397,81562495.84,31411491.85
2023-02-02,0.3923,0.4137,0.397,0.3981,97031795.11,39170478.87
2023-02-03,0.3944,0.4072,0.3981,0.4037,61895283.15,24867046.44
2023-02-04,0.3975,0.4056,0.4037,0.3995,36660548.82,14736441.2
2023-02-05,0.382,0.402,0.3995,0.3926,59152147.87,23192708.47
2023-02-06,0.3796,0.4034,0.3926,0.3824,63572773.26,24876982.86
2023-02-07,0.3815,0.3999,0.3824,0.3991,57615545.71,22428080.24
2023-02-08,0.3855,0.404,0.3991,0.3944,54769048.92,21711458.98
2023-02-09,0.3542,0.3958,0.3944,0.3621,99677007.56,37552446.75
2023-02-10,0.3539,0.3657,0.3621,0.3582,76188468.0,27484499.25
2023-02-11,0.3569,0.3703,0.3582,0.3686,50564319.34,18278866.17
2023-02-12,0.3596,0.3738,0.3686,0.3641,47753326.95,17595341.81
2023-02-13,0.3454,0.3658,0.3641,0.3596,72672943.38,25774401.73
2023-02-14,0.3548,0.3936,0.3596,0.387,97580260.82,36571986.17
2023-02-15,0.382,0.4207,0.387,0.4204,96156573.66,38285465.0
2023-02-16,0.3864,0.4221,0.4204,0.3874,87297280.69,35344069.87
2023-02-17,0.3855,0.4099,0.3874,0.4035,55766526.66,22237706.29
2023-02-18,0.3979,0.4185,0.4035,0.406,39596048.16,16059956.17
2023-02-19,0.397,0.4125,0.406,0.3995,54786149.64,22174304.31
2023-02-20,0.3893,0.4097,0.3995,0.4036,57729271.05,23310396.31
2023-02-21,0.3852,0.4061,0.4036,0.3927,62123242.12,24594083.41
2023-02-22,0.3769,0.393,0.3927,0.3889,69050613.59,26524900.31
2023-02-23,0.3795,0.3951,0.3889,0.3823,44904438.16,17371326.89
2023-02-24,0.3583,0.3857,0.3823,0.3659,67974663.37,25334236.31
2023-02-25,0.3516,0.3677,0.3659,0.362,52882212.97,19068874.24
2023-02-26,0.3577,0.3703,0.362,0.3691,40653684.87,14765352.1
2023-02-27,0.3576,0.3702,0.3691,0.3646,40099540.25,14598191.92
2023-02-28,0.3486,0.3681,0.3646,0.3519,35940677.35,12902111.48
2023-03-01,0.3493,0.3644,0.3519,0.3602,52128084.32,18725412.19
2023-03-02,0.3445,0.3614,0.3602,0.3505,51609783.18,18124806.62
2023-03-03,0.321,0.3508,0.3505,0.3432,89709916.21,30091001.81
2023-03-04,0.3308,0.3448,0.3432,0.3367,12106254.6,4129789.72
2023-03-05,0.3345,0.3431,0.3367,0.3369,24257465.24,8209604.33
2023-03-06,0.3292,0.3387,0.3369,0.3306,50846368.3,16930495.99
2023-03-07,0.3208,0.3349,0.3306,0.3305,52223396.49,17167891.02
2023-03-08,0.3134,0.3327,0.3305,0.3176,58427756.87,18859739.87
2023-03-09,0.303,0.3221,0.3176,0.3104,103410711.75,32231083.26
2023-03-10,0.2977,0.319,0.3104,0.316,120724611.87,37172704.14
2023-03-11,0.3034,0.327,0.316,0.3074,77546565.07,24309618.33
2023-03-12,0.3037,0.3336,0.3074,0.3325,59882829.78,18894519.85
2023-03-13,0.328,0.3538,0.3325,0.345,88617947.65,30291564.1
2023-03-14,0.3375,0.3695,0.345,0.3445,116086725.77,41098262.04
2023-03-15,0.3166,0.3484,0.3445,0.3255,83509162.13,27791793.6
2023-03-16,0.3184,0.33,0.3255,0.3255,73663474.47,23924034.01
2023-03-17,0.3219,0.3511,0.3255,0.3503,66051150.55,22233466.97
2023-03-18,0.3359,0.3579,0.3503,0.3381,50634033.74,17608778.51
2023-03-19,0.3376,0.3536,0.3381,0.3457,39438934.02,13670510.87
2023-03-20,0.3317,0.3472,0.3457,0.3336,49008848.05,16670596.12
2023-03-21,0.3305,0.3877,0.3336,0.3708,74462386.16,26722914.56
2023-03-22,0.3499,0.3882,0.3708,0.3605,103488613.03,38385271.62
2023-03-23,0.3544,0.3861,0.3605,0.3724,58029751.18,21565873.26
2023-03-24,0.3556,0.3734,0.3724,0.3602,54482221.21,19756898.41
2023-03-25,0.3491,0.3633,0.3602,0.3518,20704056.67,7382406.87
2023-03-26,0.349,0.3617,0.3518,0.3562,22062490.92,7851828.08
2023-03-27,0.3369,0.3576,0.3562,0.3458,36440893.69,12650201.15
2023-03-28,0.3429,0.3703,0.3458,0.3683,35787169.76,12732321.19
2023-03-29,0.3667,0.3899,0.3683,0.3811,66639110.21,25486014.26
2023-03-30,0.3697,0.389,0.3811,0.3762,52912138.93,19979465.02
2023-03-31,0.3742,0.4093,0.3762,0.3991,65387326.89,25902064.84
2023-04-01,0.3884,0.4029,0.3991,0.3921,27000626.37,10635639.19
2023-04-02,0.3761,0.3932,0.3921,0.3818,27353119.87,10487871.35
2023-04-03,0.3711,0.4049,0.3818,0.3871,70703925.87,27528554.18
2023-04-04,0.3846,0.4001,0.3871,0.3897,43921357.06,17231084.15
2023-04-05,0.387,0.4003,0.3897,0.3923,32645693.45,12866249.96
2023-04-06,0.3766,0.3923,0.3923,0.3833,31984480.43,12283826.37
2023-04-07,0.3761,0.3875,0.3833,0.3839,22345678.67,8523456.33
2023-04-08,0.3807,0.3906,0.3839,0.3857,17751685.48,6869491.25
2023-04-09,0.3845,0.3936,0.3857,0.3897,19839518.91,7712929.37
2023-04-10,0.385,0.3981,0.3897,0.3973,32211265.79,12585791.3
2023-04-11,0.396,0.4134,0.3973,0.4021,63925567.36,25866820.67
2023-04-12,0.3892,0.4069,0.4021,0.4051,50598491.45,20212591.89
2023-04-13,0.4,0.4293,0.4051,0.4256,68237333.65,28346095.2
